PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tf1,Tf2,w,ta,Ec_cuentas_num,Ec_hogar_num,Ec_salud_num,Ec_transporte_num,Ec_educacion_num,ing_jub_aps_num,ing_gpp_num,w_dc_num,t_domestic_work_num,t_care_work_num,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,Ec,Tc,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec,filtro_finite,filtro_trabajo_salario,filtro_tiempo,filtro_Ec,filtro_ingreso_potencial,filtro_mtuem_final
5061,09154-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,38.41,40.51,21.08,3.111009,168,20.13,7.89,12.56,12.22,0.55,75,64.2857142857143,3.111009,38.41,0,53.349999999999994,139.2857142857143,-85.93571428571431,119.49385568999999,33.55814140428568,68.00000000000001,168,61.589999999999996,85.93571428571431,277.5427585957143,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5062,09155-1-01,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Usuarios publicos,92.64,8.21,11.87,3.691179,168,72.12,19.91,31.55,52,6.77,69.25,132.808470764618,3.179901,44.64,0,182.35,202.058470764618,-19.708470764618,141.95078064,122.242309875382,55.28000000000001,168,20.08,219.708512684618,293.827387004618,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5063,09156-1-01,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,73.17,38.08,10.51,3.559771,168,35.23,10.56,13.58,22.52,2.15,0,0,3.034023,28.14,0.03,84.04,0,84.04,85.46842791,169.50842791000002,46.24,168,48.589999999999996,90.96001616000001,263.92928904999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5064,09157-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,20.75,33.69,22.13,3.185797,168,53.87,23.74,33.8,29.24,2.48,112.5,225,3.185797,20.75,0,143.13,337.5,-194.37,66.10528775,-128.26471225,91.43,168,55.81999999999999,194.37,372.20118854,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5065,09161-1-02,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,51.17,41.1,3.8,2.631459,168,18.78,4.91,5.03,15.55,5.9,0,0,3.102218,9.48,1.69,50.17,0,50.17,34.65177506,84.82177506,71.92999999999999,168,44.9,49.829981970000006,167.98249107000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5066,09161-1-03,18 a 29,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,23.8,27.62,8.65,1.610123,168,0,0,0,0,0,0,0,3.247537,11.8,0,0,0,0,38.3209366,38.3209366,107.92999999999998,167.99999999999997,36.27,-9.200000000930686e-6,58.39915201000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5067,09164-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,53.35,19.36,16.59,2.554672,168,21.88,10.12,19.98,14.25,1.27,0,104.761904761905,3.14871,4.37,3.98,67.5,104.761904761905,-37.261904761905,26.291728499999998,-10.970176261905003,78.7,168,35.95,147.261927461905,239.10238586190502,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5068,09165-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,70.2,16.63,12.66,2.643197,168,18.96,6.29,9.27,15.08,0.89,0,0,3.05233,18.2,0,50.489999999999995,0,50.489999999999995,55.552406,106.042406,68.51,168,29.29,79.5100234,156.92926353,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5069,09169-1-01,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,75.33,23.06,7.27,2.798,168,40.82,6.44,5.14,15.07,2.11,0,0,3.050371,19.01,26.32,69.58,0,69.58,138.27331743,207.85331743,62.34,168,30.33,2.920022569999986,87.78336257000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5070,09171-1-05,60 o mas,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Usuarios publicos,47.19,34.22,29.33,2.937333,168,19.72,7.91,6.44,15.36,4.98,81.25,27.4350649350649,2.937333,43.55,3.64,54.41,108.6850649350649,-54.275064935064904,138.61274427,84.3376793349351,57.260000000000005,168,63.55,54.275064935064904,240.9425770850649,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5071,09174-1-01,30 a 44,Mujeres,Quintil bajo,Sur,Trabajadores rutinarios,Motorizados privados,55.76,40.31,7.44,5.053161,168,74.37,14.95,14.57,28.55,2.93,0,0,2.952067,10.76,0,135.37000000000003,0,135.37000000000003,31.76424092,167.13424092000002,64.49000000000001,168,47.75,114.63001643999996,355.9184541899999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5072,09175-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,78.52,24.17,8.19,2.213623,168,13.58,3.88,6.32,8.87,0.31,0,0,2.947903,33.52,0,32.96,0,32.96,98.81370856000001,131.77370856000002,57.120000000000005,168,32.36,42.03996939999999,113.67280967999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5073,09176-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,66.08,40.07,9.58,5.604161,168,86.09,26.23,21.24,54.26,10.02,0,100,2.949536,16.3,11.78,197.84,100,97.84,82.82297088,180.66297088,52.27,168,49.65,189.65998800000006,467.90658165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5074,09178-1-02,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,45.31,27,20.69,3.113611,168,0,0,0,0,0,0,0,3.113611,43.21,2.1,0,0,0,141.07771441000003,141.07771441000003,75,168,47.69,0,148.48810859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5075,09180-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Trabajadores moviles,Movilidad activa,79.46,27.36,10.15,1.264348,168,0,0,0,0,0,0,0,3.193423,16.08,15.38,0,0,0,100.46508758,100.46508758,51.03000000000001,168,37.51,4.499999988638592e-6,47.42569798000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5076,09181-1-01,45 a 59,Mujeres,Quintil alto,Sur,Trabajadores rutinarios,Motorizados privados,53.77,40.11,9.22,9.160879,168,67.9,36.52,27.93,68.15,42.23,0,0,3.046871,5.59,0.18,242.73000000000002,0,242.73000000000002,17.58044567,260.31044567000004,64.89999999999999,168,49.33,232.27001815999995,684.17617923,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5077,09182-1-02,18 a 29,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Motorizados privados,87.64,23.13,6.86,6.127911,168,46.58,25.37,15.71,47.75,21.01,0,0,2.986113,25.44,37.2,156.42,0,156.42,187.05011832,343.47011832,50.370000000000005,168,29.99,193.58000172000004,377.35605261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5078,09183-1-01,45 a 59,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,59.54,22.06,13.98,5.36409,168,73.39,27.31,37.38,38.38,2.13,0,86.7534456355283,3.052125,14.54,0,178.59,86.7534456355283,91.83655436447171,44.3778975,136.2144518644717,72.42,168,36.04,183.1634667355283,376.4852703355283,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5079,09185-1-03,30 a 44,Hombres,Quintil alto,Centro,Rutina flexible,Movilidad activa,27.25,64.15,8.82,3.113457,168,0,0,0,0,0,0,0,3.113457,27.22,0.03,0,0,0,84.84170325,84.84170325,67.78,168,72.97,0,227.18895729,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5080,09188-1-01,45 a 59,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,18.29,48.13,5.33,3.250045,168,36.73,9.39,11.43,12.48,1.02,51.5,103,3.250045,16.66,1.63,71.05,154.5,-83.45,59.44332305,-24.006676950000006,96.25000000000001,168,53.46,83.45,257.19740569999993,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5081,09190-1-01,45 a 59,Hombres,Quintil bajo,Sur,Rutina flexible,Usuarios publicos,9.55,89.88,8.4,12.255365,168,39.11,7.24,8.44,14.78,1.96,0,0,3.070043,5.22,0.33,71.52999999999999,0,71.52999999999999,17.03873865,88.56873864999999,60.169999999999995,168,98.28,28.469997100000015,1232.9272693000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5082,09190-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,37.4,43.22,11.23,2.988291,168,0,0,0,0,0,0,0,2.988291,37.4,0,0,0,0,111.7620834,111.7620834,76.14999999999999,168,54.45,0,162.71244495000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5083,09191-1-03,45 a 59,Mujeres,Quintil medio,Sur,Rutina flexible,Movilidad mixta,34.48,42.78,12.33,3.027409,168,0,0,0,0,0,0,0,3.027409,28.98,5.5,0,0,0,104.38506232000002,104.38506232000002,78.41000000000001,168,55.11,-2.842170943040401e-14,166.84050998999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5084,09193-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,58.78,37.39,10.73,3.220244,168,46.07,13.83,20.14,30.89,8.7,75,150,3.220244,58.78,0,119.63,225,-105.37,189.28594232,83.91594232,61.099999999999994,168,48.120000000000005,105.37,260.32814128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5085,09194-1-01,30 a 44,Mujeres,Quintil medio,Sur,Rutina flexible,Movilidad mixta,44.46,53.43,10.66,3.04427,168,7.87,2.02,2.25,6.15,1.23,0,1.95530726256983,3.091442,28.07,4.39,19.52,1.95530726256983,17.56469273743017,100.34820732,117.91290005743016,59.44999999999999,168,64.09,17.435344142569846,212.5426084425699,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5086,09195-1-02,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad mixta,51.91,28.25,4.29,0.281214,168,14.11,2.69,3.78,4.67,0.2,0,0,3.030132,3.78,0.13,25.45,0,25.45,11.84781612,37.29781612,83.55,168,32.54,-22.69999738,-13.549293819999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5087,09198-1-01,60 o mas,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,39.47,62.96,9.06,1.552619,168,19.5,8.14,12.91,16.81,0.9,50,47.0588235294118,3.251265,3.47,0,58.26,97.0588235294118,-38.7988235294118,11.28188955,-27.516933979411796,56.50999999999999,168,72.02,88.79880590941178,200.6184262894118,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5088,09198-1-03,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,31.08,41.82,12.74,3.728613,168,21.94,9.15,14.52,18.91,1.02,0,52.9411764705882,3.134537,1.08,0,65.53999999999999,52.9411764705882,12.598823529411789,3.38529996,15.98412348941179,82.36000000000003,168.00000000000003,54.56,99.90116855058821,303.33429383058814,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5089,09202-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Motorizados privados,65.3,17.63,13.8,3.046018,168,0,0,0,0,0,0,0,3.046018,39.13,26.17,0,0,0,198.90497540000004,198.90497540000004,71.27000000000001,168,31.43,-2.842170943040401e-14,95.73634573999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5090,09203-1-01,45 a 59,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,71.84,35.97,12.31,3.513816,168,33.54,8.6,11.31,14.12,0.93,0,0,3.48036,25.84,0,68.50000000000001,0,68.50000000000001,89.9325024,158.43250240000003,47.879999999999995,168,48.28,94.00003903999996,263.64707552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5091,09203-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,46.37,42.95,22.14,3.254253,168,0,0,0,0,0,0,0,3.254253,45.64,0.73,0,0,0,150.89971161,150.89971161,56.53999999999999,168,65.09,0,211.81932777000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5092,09206-1-02,30 a 44,Hombres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,50.85,70.96,5.22,7.554532,168,67.76,24.09,30.84,53.41,12.22,0,55.5555555555556,3.209807,2.85,0,188.32000000000002,55.5555555555556,132.76444444444442,9.147949950000001,141.91239439444442,40.97000000000001,168,76.17999999999999,242.2355578055556,817.7398055655555,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5093,09207-1-01,45 a 59,Mujeres,Quintil alto,Sur,Jovenes trabajadores,Motorizados privados,56.84,46.45,9.68,5.460055,168,82.74,48.99,40.99,54.13,6.58,0,163.513513513513,2.985602,11.65,0.19,233.43,163.513513513513,69.916486486487,35.34952768,105.266014166487,55.029999999999994,168,56.13,205.08351203351302,511.5563991835129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5094,09208-1-01,60 o mas,Mujeres,Quintil medio,Norte,Trabajadores moviles,Motorizados privados,49.45,47.78,9.3,2.803592,168,37.66,14.93,22.91,22.12,0.51,55,98.7096774193548,3.06464,4.45,0,98.13000000000001,153.70967741935482,-55.57967741935481,13.637648,-41.94202941935481,61.47,168,57.08,180.57965381935483,340.60868517935484,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5095,09209-1-01,60 o mas,Hombres,Quintil alto,Sur,Trabajadores rutinarios,Motorizados privados,46.8,45.85,11.94,8.521351,168,56.97,34.05,27.97,53.58,38.7,0,28.4090909090909,3.499884,6.42,0.38,211.26999999999998,28.4090909090909,182.86090909090908,23.799211200000002,206.66012029090908,63.41,168,57.79,192.13910650909085,684.5879807990909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5096,09210-1-01,45 a 59,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Movilidad activa,69.28,36.61,8.48,3.323891,168,23.95,15.8,14.55,31.05,15.28,0,0,3.262843,9.14,0.14,100.63,0,100.63,30.279183040000007,130.90918304000002,53.629999999999995,168,45.09,99.36998544,249.24423063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5097,09210-1-02,45 a 59,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Motorizados privados,68.09,25.89,15.12,3.909512,168,12.88,8.49,7.82,16.69,8.21,0,0,2.989239,52.7,0.39,54.09,0,54.09,158.69869851,212.78869851000002,58.9,168,41.01,53.40997356999998,213.73906068999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5098,09211-1-02,45 a 59,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,56.77,43.35,5.72,4.772975,168,53.66,16.56,16.3,30.01,8.38,0,0,3.096279,6.77,0,124.91,0,124.91,20.96180883,145.87180883,62.16,168,49.07,125.08998191999999,359.29986517,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5099,09213-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores moviles,Movilidad mixta,88.9,17.12,7.65,4.675794,168,67.4,21.05,20.94,46.56,11.82,0,0,3.199616,4.73,0.17,167.76999999999998,0,167.76999999999998,15.6781184,183.44811839999997,54.32999999999999,168,24.770000000000003,232.22996820000006,348.04938558000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5100,09215-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,35.55,23.66,10.51,2.937723,168,0,0,0,0,0,0,0,2.937723,35.55,0,0,0,0,104.43605265,104.43605265,98.27999999999999,168,34.17,0,100.38199491000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5101,09216-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,58.65,43.99,5.04,2.419227,168,27.97,7.53,4.97,14.64,1.85,0,0,3.068692,7.05,6.6,56.96,0,56.96,41.887645799999994,98.8476458,60.319999999999986,168,49.03,43.04001774999999,161.65471756,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5102,09216-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,72.88,38.61,6.67,3.25406,168,41.95,11.3,7.45,21.96,2.78,0,0,3.017864,17.58,11.3,85.44,0,85.44,87.15591232,172.59591232,49.84,168,45.28,64.55998047999998,211.90381727999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5103,09221-1-02,18 a 29,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,51.73,46.02,14.5,3.491914,168,31.64,6.24,7.6,10.83,0.71,0,0,3.252111,6.57,0.16,57.02,0,57.02,21.886707030000004,78.90670703,55.75,168,60.52,101.73000418999999,313.06063947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5104,09223-1-02,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Motorizados privados,46.32,40.84,9.15,2.24362,168,25.07,4.93,6.79,14.84,1.32,0,0,2.973076,1.32,0,52.949999999999996,0,52.949999999999996,3.92446032,56.87446032,71.69,168,49.99,47.05001808,159.20858188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5105,09227-1-01,18 a 29,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Usuarios publicos,69.5,34.46,4.58,2.840358,168,36.74,6.33,6.11,22.36,3.22,0,0,2.955302,24.5,0,74.75999999999999,0,74.75999999999999,72.404899,147.164899,59.459999999999994,168,39.04,50.239982000000026,161.12755832000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5106,09227-1-02,18 a 29,Mujeres,Quintil bajo,Sur,Trabajadores moviles,Usuarios publicos,60.02,34.65,8.92,0.765833,168,0,0,0,0,0,0,0,3.060271,14.7,0.32,0,0,0,45.96527042,45.96527042,64.40999999999998,168,43.57,2.6239999996846564e-5,33.36737005000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5107,09228-1-01,45 a 59,Hombres,Quintil bajo,Norte,Cuidadores domesticos,Usuarios publicos,86.41,14.84,7.25,2.757341,168,39.95,7.07,6.76,14.97,2.1,0,0,3.065917,29.46,8.95,70.85,0,70.85,117.76187196999999,188.61187196999998,59.5,168,22.09,49.64996384,110.55962653,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5108,09230-1-01,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,78.26,17.42,6.3,3.911673,168,36.04,10.92,17.56,18.77,0.61,0,12.5,3.266011,33.26,0,83.89999999999999,12.5,71.39999999999999,108.62752586,180.02752586,66.02,168,23.720000000000002,126.10000312000003,218.88488668,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5109,09231-1-02,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Motorizados privados,50.81,38.81,8.83,0.703045,168,8.45,1.34,1.46,3.95,0.3,0,0,3.161166,1.48,0.33,15.5,0,15.5,5.721710460000001,21.22171046,69.55,168,47.64,14.500005990000002,47.99306979000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5110,09236-1-01,30 a 44,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Motorizados privados,85.74,18.49,5.85,6.39786,168,64.96,22.87,23.2,64.57,26.02,0,0,3.084656,2.18,13.56,201.62,0,201.62,48.55248544,250.17248544,57.92000000000001,168,24.339999999999996,298.38003095999994,454.10394335999985,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5111,09236-1-02,30 a 44,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Motorizados privados,92.56,9.61,11.38,1.876329,168,13.64,4.8,4.87,13.56,5.46,0,0,3.044018,1.84,20.72,42.330000000000005,0,42.330000000000005,68.67304607999999,111.00304607999999,54.449999999999996,168,20.990000000000002,62.66996616,102.05411187000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5112,09237-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,49.16,55.14,5.59,3.747447,168,24.04,6.01,6.94,19.19,4.82,0,0,3.091049,14.02,5.14,60.99999999999999,0,60.99999999999999,59.22449884,120.22449884,58.11,168,60.730000000000004,63.99999568000001,291.58245199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5113,09237-1-02,18 a 29,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,57.2,40.88,5.11,2.917716,168,21.64,5.41,6.25,17.27,4.34,0,0,3.162406,17.2,0,54.91,0,54.91,54.393383199999995,109.30338319999998,64.80999999999999,168,45.99,57.58997200000002,191.77573084000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5114,09238-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,26.3,32.53,10.61,3.060249,168,0,0,0,0,0,0,0,3.060249,20.66,5.64,0,0,0,80.4845487,80.4845487,98.55999999999999,168,43.14,0,132.01914186000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5115,09240-1-02,45 a 59,Mujeres,Quintil alto,Centro,Rutina flexible,Usuarios publicos,42.9,38.08,14.99,3.175873,168,9.48,7.34,7.91,11.39,5.11,50,26.9005847953216,3.175873,42.9,0,41.230000000000004,76.9005847953216,-35.6705847953216,136.2449517,100.5743669046784,72.03,168,53.07,35.6705847953216,204.21416490532158,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5116,09246-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,50.13,42.34,8.92,2.954925,168,33.75,7.13,7.71,14.77,2.44,0,10,2.901401,38.13,0,65.8,10,55.8,110.63042013,166.43042013000002,66.61,168,51.260000000000005,-18.30002988000001,133.16942561999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5117,09247-1-01,60 o mas,Mujeres,Quintil alto,Norte,Rutina flexible,Movilidad activa,27.68,31.97,8.63,3.093814,168,22.23,14.66,11.24,25.46,9.92,175,70.0904392764858,3.093814,25.57,2.11,83.51,245.0904392764858,-161.58043927648578,85.63677152,-75.94366775648578,99.72,168,40.6,161.58043927648578,287.1892876764858,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5118,09247-1-06,18 a 29,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Usuarios publicos,50.94,44.27,3.11,3.135142,168,15.88,10.47,8.03,18.19,7.09,0,50.0645994832041,3.172225,6.21,4.73,59.66000000000001,50.0645994832041,9.595400516795912,34.704141500000006,44.29954201679592,69.67999999999999,168,47.38,115.40459146320407,263.9476194232041,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5119,09249-1-03,18 a 29,Mujeres,Quintil medio,Norte,Jovenes trabajadores,Usuarios publicos,11.75,38.48,7.72,3.092342,168,0,0,0,0,0,0,0,3.092342,11.75,0,0,0,0,36.3350185,36.3350185,110.05000000000001,168,46.199999999999996,0,142.86620039999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5120,09251-1-03,18 a 29,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad activa,48.88,22.75,13.87,2.20743,168,28.52,10.84,15.61,23.95,3.89,0,102.439024390244,3.294545,0.88,0,82.81,102.439024390244,-19.629024390244,2.8991995999999998,-16.729824790244,82.5,168,36.62,124.629003190244,205.465089790244,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5121,09252-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,54.54,21.9,7.51,1.632323,168,32.42,6.88,7.48,14.17,2.29,0,25,3.118456,24.54,0,63.24,25,38.24,76.52691024,114.76691024000002,84.05,168,29.409999999999997,-25.740013820000016,22.26660561,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5122,09257-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Motorizados privados,23.18,34.49,11.57,3.160739,168,56.53,26.22,36.63,25.63,1.07,125,250,3.160739,23.18,0,146.07999999999998,375,-228.92000000000002,73.26593002,-155.65406998000003,98.75999999999999,168,46.06,228.92000000000002,374.50363834000007,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5123,09259-1-01,30 a 44,Hombres,Quintil alto,Sur,Cuidadores domesticos,Movilidad mixta,88.11,17.79,9.71,7.338308,168,89.5,45.68,31.11,87.4,40.15,0,0,3.046733,21.2,26.91,293.84000000000003,0,293.84000000000003,146.57832463,440.41832463000003,52.39,168,27.5,206.15999324999996,407.9634632499999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5124,09262-1-04,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,44.34,66.49,5.8,3.031293,168,21.65,6.23,8.58,14.98,3.68,0,0,3.166493,13.3,1.04,55.12,0,55.12,45.40750962,100.52750961999999,51.370000000000005,168,72.28999999999999,33.880022000000025,253.01219297,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5125,09264-1-02,30 a 44,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Motorizados privados,77.62,17.4,10.17,4.5796,168,43.86,18.25,13.21,28.35,7.98,0,0,2.954552,31.65,20.97,111.64999999999999,0,111.64999999999999,155.46852624,267.11852624,62.80999999999999,168,27.57,88.35002576000005,214.6095977600001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5126,09266-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,52.92,49.79,9.98,7.557435,168,71.78,20.01,19.25,40.82,6.3,0,0,3.148924,7.92,0,158.16000000000003,0,158.16000000000003,24.93947808,183.09947808000004,55.30999999999999,168,59.769999999999996,216.83998211999995,668.54787207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5127,09270-1-01,45 a 59,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Movilidad activa,72.39,22.54,13.03,3.368707,168,20.5,11.87,10.05,24.4,12.46,0,33.3333333333333,2.897831,32.39,0,79.28,33.3333333333333,45.9466666666667,93.86074609,139.8074127566667,60.03999999999999,168,35.57,104.05328697333331,223.87819496333336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5128,09270-1-03,18 a 29,Mujeres,Quintil alto,Norte,Rutina flexible,Usuarios publicos,6.01,31.62,10.89,2.941875,168,0,0,0,0,0,0,0,2.941875,6.01,0,0,0,0,17.68066875,17.68066875,119.48,168,42.510000000000005,0,125.05910624999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5129,09270-1-04,18 a 29,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Usuarios publicos,52.1,34.43,14.36,3.15603,168,17.08,9.89,8.38,20.33,10.39,0,27.7777777777778,3.258609,12.1,0,66.07,27.7777777777778,38.29222222222219,39.4291689,77.7213911222222,67.11,168,48.79,86.70777187777779,240.69047557777782,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5130,09270-1-05,45 a 59,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,50.84,28.02,16.65,4.110923,168,27.33,15.82,13.4,32.53,16.62,0,44.4444444444444,3.168782,2.84,0,105.7,44.4444444444444,61.2555555555556,8.99934088,70.25489643555561,72.49000000000001,168,44.67,138.7444288844444,322.3793592944443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
