id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1
00119-1-02,TD,1,33.95,1,1,0,0,0,3.3950000000000005,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67.5,72,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00120-1-02,TO,1,33,1,0,0,0,0,3.3,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,450,73,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00120-1-02,TD,1,26.26,1,1,0,0,0,2.6260000000000003,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,450,73,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00125-1-04,TO,5,35,5,0,0,0,0,3.5,1,0,0,0,1,0,2,4,2,1,0,0,0,0,0,1,0,40,74,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00125-1-04,TD,5,29.1,5,1,0,0,0,2.91,1,0,0,0,1,0,2,4,2,1,0,0,0,0,0,1,0,40,74,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00126-1-01,TO,1,40,1,0,0,0,0,4,0,0,1,0,1,0,2,3,1,1,0,0,0,0,0,1,0,200,75,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00126-1-01,TC,1,1.7,1,0,1,0,0,0.16999999999999998,0,0,1,0,1,0,2,3,1,1,0,0,0,0,0,1,0,200,75,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00126-1-03,TO,1,48,1,0,0,0,0,4.8,1,0,1,0,0,0,2,3,1,0,0,1,0,0,0,1,0,125,76,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00127-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,1,425.85,77,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00128-1-01,TO,2,45,2,0,0,0,0,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,225,78,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00128-1-01,TD,1,8.38,1,1,0,0,0,0.8380000000000001,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,225,78,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00129-1-01,TO,5,18,5,0,0,0,0,1.8,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,91.96,79,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00129-1-01,TD,5,14.91,5,1,0,0,0,1.491,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,91.96,79,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00134-1-02,TD,5,42.39,5,1,0,0,0,4.239,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,80,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00135-1-02,TD,1,46.33,1,1,0,0,0,4.633,1,1,0,0,1,0,1,1,2,1,0,0,1,0,0,0,1,0,81,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00135-1-02,TC,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,1,0,0,0,1,0,81,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00137-1-02,TO,1,40,1,0,0,0,0,4,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,82,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00137-1-02,TD,1,27.04,1,1,0,0,0,2.7039999999999997,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,82,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00137-1-02,TC,1,7.42,1,0,1,0,0,0.742,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,212.5,82,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00138-1-01,TD,5,22.52,5,1,0,0,0,2.252,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,375,83,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00144-1-05,TD,5,15.22,5,1,0,0,0,1.522,0,1,0,1,0,0,1,4,4,0,0,0,1,0,0,0,1,0,84,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00144-1-05,TC,5,0.16,5,0,1,0,0,0.016,0,1,0,1,0,0,1,4,4,0,0,0,1,0,0,0,1,0,84,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00146-1-02,TC,1,22.72,1,0,1,0,0,2.272,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,1,0,0,85,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00147-1-01,TD,1,32.98,1,1,0,0,0,3.2979999999999996,1,1,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,125,86,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00147-1-01,TC,7,7.64,7,0,1,0,0,0.764,1,1,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,125,86,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00147-1-02,TD,1,18.61,1,1,0,0,0,1.861,0,1,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,62.5,87,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00150-1-05,TO,7,40,7,0,0,0,0,4,1,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,250,88,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00151-1-02,TD,1,38.72,1,1,0,0,0,3.872,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,89,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00151-1-02,TC,2,13.07,2,0,1,0,0,1.307,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,89,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00153-1-01,TD,1,35.69,1,1,0,0,0,3.569,1,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,90,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00154-1-01,TO,7,30,7,0,0,0,0,3,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,52.25,91,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00156-1-02,TD,2,27.28,2,1,0,0,0,2.728,1,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,7.5,92,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00157-1-01,TO,2,40,2,0,0,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37.5,93,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00157-1-01,TD,5,34.1,5,1,0,0,0,3.41,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37.5,93,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00158-1-01,TD,5,24.07,5,1,0,0,0,2.407,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,397.5,94,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00158-1-02,TD,5,32.96,5,1,0,0,0,3.2960000000000003,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00159-1-02,TD,5,34.27,5,1,0,0,0,3.4270000000000005,1,0,1,0,1,0,2,2,2,1,0,0,1,0,1,0,0,150,96,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00159-1-02,TC,5,3.24,5,0,1,0,0,0.324,1,0,1,0,1,0,2,2,2,1,0,0,1,0,1,0,0,150,96,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00161-1-02,ED,2,49.89,2,0,0,1,0,4.989,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,97,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00163-1-03,TD,5,7.42,5,1,0,0,0,0.742,1,1,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,98,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00164-1-03,TC,5,5,5,0,1,0,0,0.5,0,1,0,1,0,0,1,2,2,0,1,0,0,0,0,0,1,0,99,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00165-1-01,TD,5,34.18,5,1,0,0,0,3.418,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,100,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00168-1-01,TD,2,43.77,2,1,0,0,0,4.377000000000001,1,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,265.74,101,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00173-1-02,TD,1,28.4,1,1,0,0,0,2.84,1,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,130.93,102,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00173-1-02,CP,1,17.08,1,0,0,0,1,1.7079999999999997,1,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,130.93,102,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00176-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,103,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00176-1-01,TD,1,25.75,1,1,0,0,0,2.575,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,103,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00176-1-01,TC,1,6.59,1,0,1,0,0,0.659,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,137.5,103,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00177-1-02,TC,1,42.32,1,0,1,0,0,4.232,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,104,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00181-1-01,TD,5,2.79,5,1,0,0,0,0.279,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150,105,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00182-1-01,TO,2,48,2,0,0,0,0,4.8,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,350,106,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00182-1-01,TD,1,9.93,1,1,0,0,0,0.993,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,350,106,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00182-2-01,CP,2,11.55,2,0,0,0,1,1.155,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,337.5,107,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00185-1-02,TO,2,45,2,0,0,0,0,4.5,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,250,108,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00185-1-02,TD,2,12.17,2,1,0,0,0,1.217,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,250,108,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00186-1-02,TD,1,12.27,1,1,0,0,0,1.2269999999999999,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,104.53,109,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00190-1-01,TO,1,20,1,0,0,0,0,2,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,62.5,110,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00190-1-01,TD,5,18.1,5,1,0,0,0,1.81,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,62.5,110,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00190-1-01,TC,1,1.22,1,0,1,0,0,0.122,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,62.5,110,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00194-1-02,TD,1,22.24,1,1,0,0,0,2.2239999999999998,1,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,111,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00199-1-01,TD,5,40.85,5,1,0,0,0,4.085,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,183.75,112,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00203-1-01,TO,2,45,2,0,0,0,0,4.5,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,175,113,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00203-1-01,TD,5,15.51,5,1,0,0,0,1.551,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,175,113,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00205-1-02,TD,2,20.37,2,1,0,0,0,2.037,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,52.5,114,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00205-1-02,TC,5,12.53,5,0,1,0,0,1.253,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,52.5,114,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00206-1-02,TO,1,50,1,0,0,0,0,5,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,115,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00208-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,1,0,1,2,3,1,1,0,0,0,1,0,0,225,116,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00208-1-01,TD,1,9.2,1,1,0,0,0,0.9199999999999999,0,0,0,0,1,0,1,2,3,1,1,0,0,0,1,0,0,225,116,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00208-1-01,TC,1,1.01,1,0,1,0,0,0.101,0,0,0,0,1,0,1,2,3,1,1,0,0,0,1,0,0,225,116,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00213-1-01,TO,1,20,1,0,0,0,0,2,1,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,135.71,117,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00213-1-02,TD,5,16.17,5,1,0,0,0,1.6170000000000002,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,54.29,118,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00215-1-03,TD,1,10.94,1,1,0,0,0,1.0939999999999999,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,119,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00215-1-03,ED,2,33.59,2,0,0,1,0,3.3590000000000004,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,119,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00216-1-01,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,1,0,1,2,1,1,0,1,0,0,1,0,0,137.5,120,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00216-1-01,TD,5,28.43,5,1,0,0,0,2.843,1,1,0,0,1,0,1,2,1,1,0,1,0,0,1,0,0,137.5,120,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00220-1-01,TO,5,40,5,0,0,0,0,4,1,1,0,0,1,0,0,3,3,0,0,1,0,0,0,1,0,100,121,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00220-1-01,TD,5,38.17,5,1,0,0,0,3.817,1,1,0,0,1,0,0,3,3,0,0,1,0,0,0,1,0,100,121,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00220-1-02,TO,5,45,5,0,0,0,0,4.5,1,1,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,225,122,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00220-1-03,TO,4,40,4,0,0,0,0,4,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,115,123,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
00222-1-04,TD,5,42.34,5,1,0,0,0,4.234,1,0,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,124,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00223-1-01,TD,1,8.65,1,1,0,0,0,0.865,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,425,125,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00224-1-01,TC,7,2.3,7,0,1,0,0,0.22999999999999998,1,1,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,126,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00224-1-06,TD,1,6.71,1,1,0,0,0,0.671,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,167.5,127,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00224-1-06,TC,1,3.98,1,0,1,0,0,0.398,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,167.5,127,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00227-1-02,TD,1,40.67,1,1,0,0,0,4.067,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,154.5,128,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00228-1-01,TO,6,48,6,0,0,0,0,4.8,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,223.36,129,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
00228-1-01,TD,1,24.37,1,1,0,0,0,2.4370000000000003,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,223.36,129,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00229-1-01,TD,5,24.31,5,1,0,0,0,2.431,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,130,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00231-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,328,131,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00231-1-01,TD,1,4.47,1,1,0,0,0,0.44699999999999995,0,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,328,131,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00231-1-01,CP,1,6.6,1,0,0,0,1,0.6599999999999999,0,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,328,131,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00231-1-04,TD,1,63.02,1,1,0,0,0,6.3020000000000005,1,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,85.72,132,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00232-1-01,TC,7,10.47,7,0,1,0,0,1.0470000000000002,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,450,133,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00232-1-02,CP,7,13.59,7,0,0,0,1,1.359,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,187.5,134,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00233-1-01,TO,5,40,5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,207.51,135,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00235-1-02,TD,5,57.12,5,1,0,0,0,5.712,1,0,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,0,136,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00238-1-02,TD,5,20.04,5,1,0,0,0,2.004,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,137,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00239-1-01,TO,5,45,5,0,0,0,0,4.5,1,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,137.5,138,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00239-1-01,TD,7,17.88,7,1,0,0,0,1.7879999999999998,1,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,137.5,138,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00240-1-02,TO,1,40,1,0,0,0,0,4,0,1,0,0,0,0,2,2,2,0,0,1,0,1,0,0,0,87.5,139,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00251-1-01,TD,5,13.37,5,1,0,0,0,1.337,1,1,0,0,0,0,1,2,2,1,0,1,0,0,1,0,0,137.5,140,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00252-1-02,TO,4,40,4,0,0,0,0,4,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,187.5,141,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
00252-1-02,ED,1,34.71,1,0,0,1,0,3.471,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,187.5,141,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00256-1-01,TD,7,47.36,7,1,0,0,0,4.736,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,154.5,142,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00258-1-01,TO,4,49,4,0,0,0,0,4.9,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,30,143,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
00259-2-01,TD,5,27.9,5,1,0,0,0,2.79,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,144,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00259-2-01,ED,4,34.07,4,0,0,1,0,3.407,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,144,2,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
00260-1-02,TC,1,1.69,1,0,1,0,0,0.16899999999999998,1,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,145,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00261-1-01,TD,5,44.54,5,1,0,0,0,4.454,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,146,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00263-1-01,TO,2,60,2,0,0,0,0,6,1,1,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,300,147,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00263-1-02,TO,2,45,2,0,0,0,0,4.5,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,150,148,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00264-1-02,TD,5,11.18,5,1,0,0,0,1.1179999999999999,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,149,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
00266-1-01,TO,7,48,7,0,0,0,0,4.8,1,1,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,115,150,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00266-1-01,TD,7,13.43,7,1,0,0,0,1.343,1,1,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,115,150,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
00266-1-01,TC,3,0.12,3,0,1,0,0,0.012,1,1,0,0,0,0,1,3,3,1,0,1,0,0,1,0,0,115,150,3,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00269-1-02,TO,1,40,1,0,0,0,0,4,1,0,1,0,1,0,1,3,3,1,0,1,0,0,0,1,0,218.75,151,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00269-1-02,TD,1,28.1,1,1,0,0,0,2.81,1,0,1,0,1,0,1,3,3,1,0,1,0,0,0,1,0,218.75,151,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00269-1-02,TC,1,10.72,1,0,1,0,0,1.072,1,0,1,0,1,0,1,3,3,1,0,1,0,0,0,1,0,218.75,151,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
00272-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300,152,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
