PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
632,63.8,44.84,2.34,57.019999999999996,2.540569,118.7583158,168,01144-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad activa,69.17,0,69.17,49.588315800000004,168,47.18000000000001,43.32998639999998,163.19403182000002
634,52.14,48.31,6.02,61.53,4.573108,134.60186843999998,168,01150-1-01,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,96.15999999999998,0,96.15999999999998,38.44186844,168,54.33,103.83998268000005,352.29694032000003
644,50.41,48.09,12.07,57.43,5.905619,60.115325296930706,168,01163-1-02,60 o mas,Mujeres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,176.22000000000003,163.80693069306932,12.413069306930709,47.70225599,168,60.160000000000004,237.58692849306928,592.8689675330693
652,61.26,45.39,9.44,51.91000000000001,6.113328,214.67249683999998,168,01174-1-01,45 a 59,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,165.17,0,165.17,49.50249684,168,54.83,159.82997644000002,495.0237506799999
657,59.45,44.87,9.5,54.18,5.367851,176.02875445,168,01182-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad mixta,131.91,0,131.91,44.11875445,168,54.37,143.0899875,434.94004636999995
658,46.1,56.28,7.88,57.74,2.791303,63.62906,168,01182-1-02,18 a 29,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad mixta,59.95,0,59.95,3.67906,168,64.16,65.0500083,244.14000878
672,47.57,51.43,10.03,58.97,4.73541,115.89346698000001,168,01215-1-01,45 a 59,Mujeres,Quintil medio,Centro,Jovenes trabajadores,Usuarios publicos,90.63000000000001,0,90.63000000000001,25.26346698,168,61.46,109.36998671999997,400.40828531999995
678,61.95,41.19,5.67,59.19,4.884846,189.58619,168,01220-1-01,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,136.97,0,136.97,52.616189999999996,168,46.86,113.03001970000003,341.93390325999997
683,52.14,47.78,9.45,58.629999999999995,5.510369,181.37064914,168,01225-1-01,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,143.56,0,143.56,37.81064914,168,57.230000000000004,105.93999051999998,421.29840839
696,37.36,84.03,4.13,42.47999999999998,1.492177,55.74771664,168,01249-1-02,18 a 29,Hombres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,0,0,0,55.74771664,167.99999999999997,88.16,1.608000000175025e-5,131.55034040000004
700,56.83,46.73,8.92,55.519999999999996,3.715351,129.69338273,168,01259-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,93.55,0,93.55,36.14338273,168,55.65,81.4500146,288.20929775
706,46.44,28.61,4.49,88.46000000000001,1.49886,44.257056559999995,168,01266-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad activa,24.65,0,24.65,19.60705656,168,33.1,25.350001840000004,74.96226784
711,65.75,60.69,11.33,30.230000000000004,2.792999,103.3915349067797,168,01269-1-01,45 a 59,Mujeres,Quintil medio,Centro,Jovenes trabajadores,Movilidad mixta,87.03999999999999,49.7881355932203,37.251864406779696,66.1396705,168,72.02,80.24814934322029,281.39993732322023
716,54.22,41.91,9.54,62.330000000000005,18.965817,510.50657834000003,168,01276-1-01,45 a 59,Hombres,Quintil alto,Centro,Jovenes trabajadores,Motorizados privados,482.18,0,482.18,28.32657834,168,51.449999999999996,517.8200194000001,1493.61130405
726,34.72,66.73,6.58,59.97,58.027018,610.9580800000001,168,01301-1-01,45 a 59,Hombres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,596.2600000000001,0,596.2600000000001,14.69808,168,73.31,1403.7399849599997,5657.7006745399995
727,59.98,45.7,7.6,54.720000000000006,14.23447,395.19348778000005,168,01302-1-01,45 a 59,Hombres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,341.41,0,341.41,53.78348778,168,53.300000000000004,458.59002281999994,1217.2872738199999
734,50.48,50.73,8.84,57.95000000000002,2.746352,90.89583048,168,01312-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,58.510000000000005,0,58.510000000000005,32.38583048,168,59.56999999999999,47.740018479999975,211.34020711999992
739,54.04,51.46,5.83,56.67000000000001,17.916433,455.59404244000007,168,01328-1-01,30 a 44,Hombres,Quintil alto,Centro,Jovenes trabajadores,Motorizados privados,412.39000000000004,0,412.39000000000004,43.20404244,168,57.29,512.60999688,1539.0424434499998
751,64.73,47.02,7.95,48.29999999999999,6.182618,229.37086348000003,168,01353-1-02,30 a 44,Mujeres,Quintil alto,Norte,Jovenes trabajadores,Movilidad mixta,154.17000000000002,0,154.17000000000002,75.20086348,168,54.970000000000006,170.82999966,510.68851112000004
768,44.14,66.24,4.85,52.77,1.847601,42.28309088,168,01379-1-01,18 a 29,Hombres,Quintil bajo,Sur,Jovenes trabajadores,Movilidad mixta,35.730000000000004,0,35.730000000000004,6.553090879999999,168,71.08999999999999,39.27001726,170.61597235
794,39.98,54.16,7.28,66.58000000000001,1.676588,40.44999178,168,01445-1-04,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,28.419999999999998,0,28.419999999999998,12.02999178,168,61.44,26.579996459999997,129.58956317999997
804,59.01,59.28,2.66,47.05000000000001,2.245742,73.58409605285709,168,01471-1-03,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,58.919999999999995,17.8571428571429,41.0628571428571,32.52123891,168,61.94,58.93713936714289,198.03839884714284
812,50.02,59.25,11.56,47.16999999999999,2.822224,57.090518082857194,168,01488-1-01,45 a 59,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,63.779999999999994,42.8571428571428,20.922857142857197,36.16766094,168,70.81,84.07712639714282,283.9188078371428
821,48.03,51.72,8.82,59.43,1.557888,28.678314282967,168,01505-1-04,18 a 29,Mujeres,Quintil alto,Sur,Jovenes trabajadores,Usuarios publicos,36.82,32.967032967033,3.852967032967001,24.82534725,168,60.54,46.147046357033,140.461585877033
824,48.15,47.76,6.2,65.89,3.597791,70.483625,168,01511-1-01,60 o mas,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,59.75,0,59.75,10.733625,168,53.96,102.75001164999999,296.88681400999997
826,23.68,70.02,6.97,67.33,2.648779,22.05200575709851,168,01513-1-02,30 a 44,Hombres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,52.36000000000001,48.0310880829015,4.328911917098509,17.72309384,168,76.99,40.6710809629015,244.60057617290155
829,30.21,53.52,6.1,78.16999999999999,1.316111,33.36305585333331,168,01517-1-02,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,65.27000000000001,41.6666666666667,23.60333333333331,9.75972252,168,59.620000000000005,6.396657456666695,84.86319527666672
