id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1,Tw,Tf1,Tf2,Tc,w,Ec,ta,Ec_monetario,Ec_trabajo_no_remunerado,ingreso_libre_observado,ingreso_potencial_neto_Ec,wc_2
10139-1-02,TO,5,48,5,0,0,0,0,4.8,1,1,0,0,0,0,3,3,3,1,0,0,1,0,1,0,0,100,5014,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.59,34.51,3.94,51.96,2.461619,155.89700258,168,64.89999999999999,90.99700258,35.10001563,129.74926617999995,1
10139-1-02,TD,5,22.22,5,1,0,0,0,2.222,1,1,0,0,0,0,3,3,3,1,0,0,1,0,1,0,0,100,5014,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.59,34.51,3.94,51.96,2.461619,155.89700258,168,64.89999999999999,90.99700258,35.10001563,129.74926617999995,1
10139-1-02,TC,5,7.37,5,0,1,0,0,0.737,1,1,0,0,0,0,3,3,3,1,0,0,1,0,1,0,0,100,5014,3,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.59,34.51,3.94,51.96,2.461619,155.89700258,168,64.89999999999999,90.99700258,35.10001563,129.74926617999995,1
10143-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,300,5015,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.32,37.24,11.38,66.06,6.114429,158.87134079999998,168,132.85,26.0213408,167.15001348000004,464.43355146,1
10144-1-02,TO,1,45,1,0,0,0,0,4.5,1,0,1,0,0,0,2,2,2,1,0,0,1,0,1,0,0,112.5,5016,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.39,23.8,12.02,63.790000000000006,2.665626,148.01216886000003,168,78.21000000000001,69.80216886000001,34.289993279999976,129.77271659999997,1
10144-1-02,CP,1,19.07,1,0,0,0,1,1.907,1,0,1,0,0,0,2,2,2,1,0,0,1,0,1,0,0,112.5,5016,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.39,23.8,12.02,63.790000000000006,2.665626,148.01216886000003,168,78.21000000000001,69.80216886000001,34.289993279999976,129.77271659999997,1
10145-1-01,TO,1,54,1,0,0,0,0,5.4,0,0,1,0,1,0,0,3,3,1,0,1,0,0,1,0,0,200,5017,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,57.97,22.96,15.3,71.77,3.66511,117.23641138,168,104.77,12.466411379999998,95.23001532,235.45712392,1
10145-1-01,TC,1,1.24,1,0,1,0,0,0.124,0,0,1,0,1,0,0,3,3,1,0,1,0,0,1,0,0,200,5017,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,57.97,22.96,15.3,71.77,3.66511,117.23641138,168,104.77,12.466411379999998,95.23001532,235.45712392,1
10145-1-02,TO,7,20,7,0,0,0,0,2,1,0,1,0,1,0,0,3,3,1,0,1,0,0,1,0,0,50,5018,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,60.82,26.7,12.68,67.80000000000001,2.821985,147.81310926,168,26.18,121.63310926,23.820018440000013,134.94978774,1
10148-1-01,TD,1,13.29,1,1,0,0,0,1.329,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,300,5019,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.29,42.98,13.07,58.66000000000002,6.412149,221.76343524,168,180.06,41.70343524,119.93998496999998,479.3409364199998,1
10149-1-02,TD,1,36.11,1,1,0,0,0,3.611,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,150,5020,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,36.11,11.92,12.97,107,3.109911,25.328886209999993,168,63.03,112.29888621,86.97,164.37568479000004,1
10151-1-01,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,125,5021,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,79.36,28.01,3.6,57.029999999999994,2.96009,158.74276088,168,48.83,109.91276088,76.16998152000002,169.73842642,1
10151-1-01,TD,5,28.6,5,1,0,0,0,2.8600000000000003,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,125,5021,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,79.36,28.01,3.6,57.029999999999994,2.96009,158.74276088,168,48.83,109.91276088,76.16998152000002,169.73842642,1
10155-1-01,TO,2,45,2,0,0,0,0,4.5,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,157.25,5022,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,70.43,32.26,9.51,55.8,2.690633,142.63127943,168,110.38,77.25127943,46.870002760000006,159.25774316999997,1
10160-1-02,TC,1,21.78,1,0,1,0,0,2.178,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,5023,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,62.89,13.74,14.06,77.31,3.019994,189.92742266,168,0,189.92742266,0,83.9558332,1
10169-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,322.83,5024,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,59.8,31.69,14.46,62.05,4.573287,78.2864634434783,168,127.63,48.482550399999994,195.1960991565217,406.2532942065216,1
10169-1-01,TD,1,13.87,1,1,0,0,0,1.387,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,322.83,5024,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,59.8,31.69,14.46,62.05,4.573287,78.2864634434783,168,127.63,48.482550399999994,195.1960991565217,406.2532942065216,1
10171-1-02,ED,2,27.58,2,0,0,1,0,2.758,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5025,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,2.49,72.52,7.91,85.08,3.116432,7.759915680000001,168,0,7.759915680000001,0,250.65462576,1
10172-1-02,TD,1,48.84,1,1,0,0,0,4.884,1,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,5026,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,54.65,32.09,13.71,67.54999999999998,3.194279,174.56734735,168,0,174.56734735,-2.8421709430404014e-14,146.29797820000002,1
10177-1-03,TO,5,44,5,0,0,0,0,4.4,1,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,5027,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,53.36,24.03,8.73,81.88,0.523617,27.940199040000003,168,0,27.940199040000003,4.0799999965202005e-6,17.153697,1
10178-1-01,TO,1,43,1,0,0,0,0,4.3,1,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,102.5,5028,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,83.48,10.76,13.05,60.709999999999994,2.770493,181.73076464,168,52.95,128.78076464,49.549991000000006,115.51542933000002,1
10178-1-01,TD,1,40.48,1,1,0,0,0,4.048,1,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,102.5,5028,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,83.48,10.76,13.05,60.709999999999994,2.770493,181.73076464,168,52.95,128.78076464,49.549991000000006,115.51542933000002,1
10178-1-01,TC,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,102.5,5028,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,83.48,10.76,13.05,60.709999999999994,2.770493,181.73076464,168,52.95,128.78076464,49.549991000000006,115.51542933000002,1
10179-1-01,TD,2,15.53,2,1,0,0,0,1.553,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,138.12,5029,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,15.53,68.85,9.17,74.45,3.251608,12.71247223999999,168,100.34,50.49747224,37.78500000000001,291.47545615999996,1
10179-1-02,ED,2,30.93,2,0,0,1,0,3.093,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,56.88,5030,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,7.86,52.89,7.54,99.70999999999998,3.019786,8.170517960000009,168,41.31000000000001,23.73551796,15.56499999999999,198.05066798000004,1
10181-1-02,TO,1,40,1,0,0,0,0,4,1,0,1,0,0,0,1,3,3,0,0,1,0,0,0,0,1,275,5031,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,70.18,36.23,4.3,57.29,5.148823,236.84440658,168,150.5,86.34440658000001,124.49999156000008,333.18178775000007,1
10181-1-02,TC,1,8.01,1,0,1,0,0,0.8009999999999999,1,0,1,0,0,0,1,3,3,0,0,1,0,0,0,0,1,275,5031,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,70.18,36.23,4.3,57.29,5.148823,236.84440658,168,150.5,86.34440658000001,124.49999156000008,333.18178775000007,1
10181-1-03,TO,1,40,1,0,0,0,0,4,0,0,1,0,0,0,1,3,3,0,0,1,0,0,0,0,1,250,5032,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.18,60.29,3.49,57.03999999999999,5.744567,157.85866194000002,168,136.83,21.02866194,113.17000912,479.55849238,1
10183-1-01,TD,7,47.2,7,1,0,0,0,4.720000000000001,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,72.38,5033,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,47.2,30.85,10.44,79.50999999999999,3.102332,113.20411620152672,168,39.15,146.4300704,33.22595419847329,161.3212424784733,1
10184-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,1,0,2,2,1,1,0,0,1,0,0,1,0,450,5034,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,85.45,20.18,12.08,50.29,6.707586,339.03321170000004,168,215.87,123.1632117,234.13001199999997,450.51673636,1
10184-1-01,TD,1,31.07,1,1,0,0,0,3.107,1,0,0,0,1,0,2,2,1,1,0,0,1,0,0,1,0,450,5034,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,85.45,20.18,12.08,50.29,6.707586,339.03321170000004,168,215.87,123.1632117,234.13001199999997,450.51673636,1
10184-1-01,TC,1,9.38,1,0,1,0,0,0.938,1,0,0,0,1,0,2,2,1,1,0,0,1,0,0,1,0,450,5034,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,85.45,20.18,12.08,50.29,6.707586,339.03321170000004,168,215.87,123.1632117,234.13001199999997,450.51673636,1
10185-1-01,TD,5,26.49,5,1,0,0,0,2.649,1,1,0,0,0,0,0,2,2,1,0,0,1,0,0,0,1,475,5035,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,71.49,38.72,8.65,49.14000000000001,7.787364,307.28868312,168,225.57,81.71868312,249.42996924,618.31740192,1
10189-1-01,TO,7,12,7,0,0,0,0,1.2,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,750,5036,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,31.81,65.54,7.58,63.06999999999999,25.47966,488.21798096,168,427.71,60.50798095999999,322.29000363999995,2185.36274284,1
10189-1-01,TD,7,16.18,7,1,0,0,0,1.618,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,750,5036,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,31.81,65.54,7.58,63.06999999999999,25.47966,488.21798096,168,427.71,60.50798095999999,322.29000363999995,2185.36274284,1
10189-1-01,TC,2,3.63,2,0,1,0,0,0.363,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,750,5036,3,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,31.81,65.54,7.58,63.06999999999999,25.47966,488.21798096,168,427.71,60.50798095999999,322.29000363999995,2185.36274284,1
10193-1-02,TD,5,45.55,5,1,0,0,0,4.555,1,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,104.63,5037,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,46.1,39.96,9.22,72.72,3.068048,88.14417077430079,168,51.34,141.4370128,53.29284202569923,204.17944266569924,1
10200-1-01,TD,5,8.26,5,1,0,0,0,0.826,0,1,0,0,1,0,1,2,2,1,0,0,1,0,0,0,1,600,5038,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,54.17,50.79,2.83,60.21,9.583441,167.51498726,168,248.38,44.13498726,351.6200117100001,865.4841181300001,1
10200-1-01,TC,1,5.91,1,0,1,0,0,0.591,0,1,0,0,1,0,1,2,2,1,0,0,1,0,0,0,1,600,5038,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,54.17,50.79,2.83,60.21,9.583441,167.51498726,168,248.38,44.13498726,351.6200117100001,865.4841181300001,1
10201-1-04,TD,7,41.28,7,1,0,0,0,4.128,1,0,0,0,1,0,0,2,4,1,0,1,0,1,0,0,0,0,5039,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,41.28,49.89,7.59,69.24,3.102554,128.07342912,168,0,128.07342912,0,178.33480392,1
10207-1-01,TO,5,54,5,0,0,0,0,5.4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,200,5040,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,76.81,35.47,5.77,49.95,3.515658,175.66771723,168,105.63,70.03771723,94.36997375000004,239.35570967,1
10209-1-01,TO,1,36,1,0,0,0,0,3.6,0,1,0,0,0,0,2,2,2,1,0,0,1,0,0,0,1,700,5041,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,60.61,43.69,6.6,57.1,12.831393,389.1207509,168,311.40999999999997,77.71075090000001,388.58997883000006,1033.8807328000005,1
10212-1-01,TO,2,20,2,0,0,0,0,2,1,0,0,0,1,0,1,2,2,1,0,0,1,1,0,0,0,69.25,5042,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.57,30.37,8.34,77.72,3.191296,131.13510988,168,35.809999999999995,95.32510988,33.44002484000001,156.975093,1
10212-1-02,TO,5,40,5,0,0,0,0,4,0,0,0,0,1,0,1,2,2,1,0,0,1,1,0,0,0,200,5043,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.56,38.38,11.66,70.4,4.729913,128.39463768,168,103.44,24.95463768,96.56002460000002,333.24487111999997,1
10212-1-02,TD,5,6.88,5,1,0,0,0,0.688,0,0,0,0,1,0,1,2,2,1,0,0,1,1,0,0,0,200,5043,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.56,38.38,11.66,70.4,4.729913,128.39463768,168,103.44,24.95463768,96.56002460000002,333.24487111999997,1
10213-1-03,TD,5,7.58,5,1,0,0,0,0.758,0,1,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5044,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,7.58,30.15,8.62,121.64999999999998,3.103615,23.5254017,168,0,23.5254017,0,120.32715355000008,1
10213-1-03,ED,2,59.04,2,0,0,1,0,5.904,0,1,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5044,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,7.58,30.15,8.62,121.64999999999998,3.103615,23.5254017,168,0,23.5254017,0,120.32715355000008,1
10216-1-03,TO,2,40,2,0,0,0,0,4,0,1,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,105,5045,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.88,40.52,7.81,65.78999999999999,2.730993,87.245926,168,45.1,42.145926,59.899976839999994,191.88886853,1
10216-1-03,TD,1,11.92,1,1,0,0,0,1.192,0,1,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,105,5045,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.88,40.52,7.81,65.78999999999999,2.730993,87.245926,168,45.1,42.145926,59.899976839999994,191.88886853,1
10216-1-03,CP,1,7.26,1,0,0,0,1,0.726,0,1,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,105,5045,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.88,40.52,7.81,65.78999999999999,2.730993,87.245926,168,45.1,42.145926,59.899976839999994,191.88886853,1
10218-1-01,TO,4,45,4,0,0,0,0,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,265.13,5046,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,66.02,41.36,2.33,58.290000000000006,3.419386,56.44625577263201,168,95.83,63.24783471999999,169.30160794736796,318.69458228736795,1
10220-1-01,TO,7,40,7,0,0,0,0,4,1,1,0,0,1,0,0,2,2,1,0,1,0,1,0,0,0,150,5047,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,70.55,28.77,9.63,59.05,3.453109,169.346809,168,75.72999999999999,93.616809,74.27003094999998,206.86941654999993,1
10222-1-02,TD,1,30.73,1,1,0,0,0,3.073,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,154.5,5048,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,30.73,53.02,8.37,75.88,3.053327,8.92873870999999,168,69.6,93.82873871,84.9,272.34374453,1
10222-1-02,CP,1,10.57,1,0,0,0,1,1.057,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,154.5,5048,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,30.73,53.02,8.37,75.88,3.053327,8.92873870999999,168,69.6,93.82873871,84.9,272.34374453,1
10229-1-01,TO,3,48,3,0,0,0,0,4.8,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,225,5049,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.92,41.45,14.09,55.53999999999999,3.557868,91.70384704,168,114.19,27.51384704,110.80999952000002,308.41398824,1
10230-1-03,TO,1,40,1,0,0,0,0,4,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,275,5050,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.95,58.15,6.12,51.78,6.001922,176.99983379999998,168,140.2,36.7998338,134.80001410000006,520.54354104,1
10231-1-01,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82.5,5051,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.92,37.57,8.91,52.599999999999994,2.226044,114.72894888,168,43.81,70.91894888,38.6900036,142.15652871999998,1
10234-1-01,TO,1,44,1,0,0,0,0,4.4,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,200,5052,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.9,38.06,11.85,48.18999999999999,4.097518,207.0064896,168,120.59,86.4164896,79.4100186,283.91714198,1
10234-1-01,TD,1,20.87,1,1,0,0,0,2.087,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,200,5052,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.9,38.06,11.85,48.18999999999999,4.097518,207.0064896,168,120.59,86.4164896,79.4100186,283.91714198,1
10234-1-02,TC,5,2.24,5,0,1,0,0,0.22400000000000003,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5053,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,44.08,46.19,13.53,64.2,2.945075,129.81890600000003,168,0,129.81890600000003,-2.8421709430404014e-14,175.87987899999996,1
10235-1-01,TO,1,40,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87.5,5054,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,65.23,45.97,9.43,47.37,2.602179,147.24011167999998,168,65,82.24011168,22.500024490000015,166.66074109,1
10235-1-01,TD,1,25.23,1,1,0,0,0,2.523,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87.5,5054,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,65.23,45.97,9.43,47.37,2.602179,147.24011167999998,168,65,82.24011168,22.500024490000015,166.66074109,1
10237-1-01,TD,5,20.63,5,1,0,0,0,2.0629999999999997,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,120,5055,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,22.8,59.14,14.29,71.76999999999998,3.184257,6.201059599999994,168,53.6,72.6010596,66.4,300.21999151000006,1
10237-1-03,TO,1,40,1,0,0,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,215,5056,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,52.91,52.77,8.16,54.16,2.898782,34.39457474000001,168,96.02,45.87457474,118.97998088,295.60276814,1
10237-1-03,TD,1,12.51,1,1,0,0,0,1.251,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,215,5056,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,52.91,52.77,8.16,54.16,2.898782,34.39457474000001,168,96.02,45.87457474,118.97998088,295.60276814,1
10238-1-01,TO,7,45,7,0,0,0,0,4.5,1,1,0,0,1,0,2,3,3,1,0,0,1,0,0,0,1,525,5057,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,71.39,28.6,3.37,64.63999999999999,8.492757,313.20793126,168,231.91,81.29793126,293.0899909699999,564.60343226,1
10238-1-01,TD,1,23.66,1,1,0,0,0,2.366,1,1,0,0,1,0,2,3,3,1,0,0,1,0,0,0,1,525,5057,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.39,28.6,3.37,64.63999999999999,8.492757,313.20793126,168,231.91,81.29793126,293.0899909699999,564.60343226,1
10238-1-02,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,1,0,2,3,3,1,0,1,0,0,0,0,1,300,5058,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.48,33.35,7.55,57.61999999999999,5.391974,207.1443792,168,132.51,74.6343792,167.48997432000004,388.02171092,1
10238-1-02,TD,1,23.43,1,1,0,0,0,2.343,0,1,0,0,1,0,2,3,3,1,0,1,0,0,0,0,1,300,5058,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.48,33.35,7.55,57.61999999999999,5.391974,207.1443792,168,132.51,74.6343792,167.48997432000004,388.02171092,1
10238-1-02,TC,1,1.05,1,0,1,0,0,0.105,0,1,0,0,1,0,2,3,3,1,0,1,0,0,0,0,1,300,5058,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.48,33.35,7.55,57.61999999999999,5.391974,207.1443792,168,132.51,74.6343792,167.48997432000004,388.02171092,1
10238-1-03,TO,1,40,1,0,0,0,0,4,1,1,0,1,0,0,2,3,3,0,0,0,1,0,0,0,1,217.75,5059,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.4,48.7,7.94,63.959999999999994,5.116821,120.9673286,168,96.18,24.787328599999995,121.56998679999998,411.38672824,1
10238-1-03,TD,5,6.27,5,1,0,0,0,0.627,1,1,0,1,0,0,2,3,3,0,0,0,1,0,0,0,1,217.75,5059,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.4,48.7,7.94,63.959999999999994,5.116821,120.9673286,168,96.18,24.787328599999995,121.56998679999998,411.38672824,1
10240-1-07,TD,5,55.61,5,1,0,0,0,5.561,1,0,1,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,5060,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,57.38,29.85,19.66,61.110000000000014,3.112983,178.62296454,168,0,178.62296454,0,154.12378832999997,1
10243-1-02,TD,1,31.48,1,1,0,0,0,3.148,1,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,30,5061,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.48,37.06,14.71,54.75000000000001,1.988113,111.91919108,168,19.69,92.22919108,10.309996159999995,113.23460617,1
10244-1-04,TD,2,33.75,2,1,0,0,0,3.375,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5062,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.43,28.37,8.59,83.60999999999999,3.014446,142.97517378,168,0,142.97517378,0,111.41392416000002,1
10244-1-04,TC,2,13.68,2,0,1,0,0,1.368,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5062,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.43,28.37,8.59,83.60999999999999,3.014446,142.97517378,168,0,142.97517378,0,111.41392416000002,1
10244-1-04,CP,2,14.74,2,0,0,0,1,1.474,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5062,3,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.43,28.37,8.59,83.60999999999999,3.014446,142.97517378,168,0,142.97517378,0,111.41392416000002,1
10246-1-03,TO,5,30,5,0,0,0,0,3,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,173.38,5063,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,63.39,35.03,10.3,59.28,2.890788,73.8573974103704,168,63.99000000000001,95.74702704,109.3896539096296,240.4290739496296,1
