PeID,WeID,choice,Tw,Tf1,Tf2,Tc,w,Ec,ta,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_65mas,n_trabajadores,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_3,quintil_4,quintil_5,avl_1,avl_2,avl_3,avl_4,avl_5,avl_6,avl_7,chc_1,chc_2,chc_3,chc_4,chc_5,chc_6,chc_7,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wc_1,wc_2
4609,1,7,54.13,40.51,8.78,64.58,2.809608,48.8598675316275,168,0,0,0,0,4.5,0,0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4610,1,1,97.05,18.68,7.37,44.9,2.676113,185.3467365,168,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4610,2,5,97.05,18.68,7.37,44.9,2.676113,185.3467365,168,1,0,0,0,3.705,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4611,1,1,49.57,48.07,7.46,62.9,2.801343,79.27257402,168,0,0,0,0,4.5,1,1,0,0,3,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4612,1,5,37.77,63.7,7.79,58.74,3.053959,115.34803143,168,1,0,0,0,3.777,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4613,1,2,69.53,16.67,11.28,70.52,1.405646,76.51456712,168,0,0,0,0,4.8,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4613,2,2,69.53,16.67,11.28,70.52,1.405646,76.51456712,168,1,0,0,0,2.153,1,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4614,1,7,10.84,61.29,7.05,88.82,2.84672,30.8584448,168,0,0,0,1,2.018,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4615,1,1,55.91,30.14,4.98,76.97,3.307235,98.06753359,168,0,0,0,0,5,0,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4615,2,1,55.91,30.14,4.98,76.97,3.307235,98.06753359,168,1,0,0,0,0.586,0,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4616,1,1,19.57,56.59,7.92,83.92,3.018095,59.06411915,168,1,0,0,0,1.916,1,1,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4617,1,6,70.78,21.32,10.26,65.64,7.34557,272.69942852,168,0,0,0,0,4.8,1,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
4617,2,5,70.78,21.32,10.26,65.64,7.34557,272.69942852,168,1,0,0,0,2.046,1,0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4618,1,5,62.4,31.55,10.85,63.2,3.111102,171.2927642,168,0,0,0,0,1.5,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4618,2,5,62.4,31.55,10.85,63.2,3.111102,171.2927642,168,1,0,0,0,2.651,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4619,1,1,58.51,52.11,15.03,42.35,4.897644,147.65114751,168,0,0,0,0,4.8,0,1,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4620,1,1,82.27,14.7,13.57,57.46,3.01247,196.262829976923,168,1,0,0,0,8.227,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4620,2,1,82.27,14.7,13.57,57.46,3.01247,196.262829976923,168,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4621,1,1,51.59,38.55,12.5,65.36,4.127778,72.548496678131,168,0,0,0,0,3.5,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4621,2,5,51.59,38.55,12.5,65.36,4.127778,72.548496678131,168,1,0,0,0,1.587,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4622,1,5,35.83,38.05,9.77,84.35,3.081977,110.42723591,168,1,0,0,0,3.487,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4623,1,7,76.48,25.84,10.62,55.06,2.741326,180.69660064,168,0,0,0,0,4.8,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4623,2,5,76.48,25.84,10.62,55.06,2.741326,180.69660064,168,1,0,0,0,0.693,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4624,1,5,67.65,39.59,9.45,51.31,3.0091580000000002,203.5695387,168,1,0,0,0,3.176,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4625,1,1,45.69,46.92,6.24,69.15,3.065457,140.06073033,168,1,0,0,0,3.204,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4625,2,1,45.69,46.92,6.24,69.15,3.065457,140.06073033,168,0,0,1,0,2.536,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4626,1,1,75.23,24.36,10.91,57.5,3.170741,191.11486881,168,0,0,0,0,4.6,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4626,2,5,75.23,24.36,10.91,57.5,3.170741,191.11486881,168,1,0,0,0,2.771,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4627,1,5,58.8,32.53,5.45,71.22,3.343355,182.2792524,168,1,0,0,0,5.022,1,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4627,2,2,58.8,32.53,5.45,71.22,3.343355,182.2792524,168,0,0,0,1,0.829,1,1,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4628,1,5,20.49,80.24,8.71,58.56,3.075969,63.02660481,168,1,0,0,0,2.049,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4629,1,2,19.61,62.6,5.54,80.25,3.056262,59.93329782,168,1,0,0,0,1.961,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4630,1,2,7.7,35.3,4.45,120.55,3.060203,23.5635631,168,0,0,1,0,4.548,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4631,1,5,60.04,18.79,11.42,77.75,2.897733,156.00989188,168,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4631,2,5,60.04,18.79,11.42,77.75,2.897733,156.00989188,168,1,0,0,0,2.333,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4632,1,7,74.69,21.56,7.73,64.02,2.718785,135.56600372,168,0,0,0,0,4.8,1,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4632,2,7,74.69,21.56,7.73,64.02,2.718785,135.56600372,168,1,0,0,0,2.669,1,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4633,1,2,53.91,26.55,9.97,77.57,1.951394,62.11962851,168,0,0,0,0,4.8,0,0,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4634,1,2,28.42,46.08,6.07,87.43,1.416603,40.25985238,168,0,0,0,1,2.357,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4635,1,5,64.2,42.52,5.1,56.18,2.603439,123.280785,168,0,0,0,0,4.8,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4636,1,1,72.84,21.55,9.48,64.13,5.287939,187.12348924,168,0,0,0,0,4.4,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4636,2,1,72.84,21.55,9.48,64.13,5.287939,187.12348924,168,0,1,0,0,0.941,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4636,3,1,72.84,21.55,9.48,64.13,5.287939,187.12348924,168,0,0,0,1,0.459,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4637,1,2,84.35,35.78,4.8,43.07,3.186099,215.4974394,168,0,1,0,0,1.317,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4638,1,1,65.61,41.37,10.85,50.17,4.78695,226.87181153,168,0,0,0,0,4.5,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4638,2,1,65.61,41.37,10.85,50.17,4.78695,226.87181153,168,1,0,0,0,2.061,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4639,1,5,19.51,82.97,5.08,60.44,3.243278,63.27635378,168,1,0,0,0,1.812,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4640,1,5,62.67,31.99,7.94,65.4,1.096888,52.60199377,168,0,0,0,0,4.8,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4641,1,1,49.15,45.29,5.49,68.07,3.018187,148.34389105,168,0,1,0,0,0.629,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4642,1,1,72,27.98,5.96,62.06,2.930719,190.0118,168,1,0,0,0,1.96,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4643,1,5,38,28.31,18.62,83.07,3.034129,60.5115595342466,168,1,0,0,0,3.797,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4644,1,1,49.08,47.11,10.32,61.49,8.225631,197.69397456,168,0,0,0,0,4,0,0,1,0,3,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4645,1,1,62.24,38.7,8.24,58.82,9.137075,294.00153152,168,0,0,0,0,4,1,0,1,0,3,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4645,2,1,62.24,38.7,8.24,58.82,9.137075,294.00153152,168,1,0,0,0,2.217,1,0,1,0,3,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4646,1,1,56.12,34.26,13.29,64.33,3.340114,98.17721404,168,0,0,0,0,4.8,0,0,1,0,3,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4647,1,1,59.12,31.62,4.6,72.66,3.920937,170.9057664,168,1,0,0,0,3.105,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4647,2,1,59.12,31.62,4.6,72.66,3.920937,170.9057664,168,0,1,0,0,1.207,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4648,1,2,82.33,27.05,6.42,52.2,2.748077,151.12918721,168,0,0,0,0,4.8,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4649,1,7,64.69,20.51,10.75,72.05,2.544203,222.90449354,168,1,0,0,0,4.496,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4649,2,2,64.69,20.51,10.75,72.05,2.544203,222.90449354,168,0,1,0,0,0.473,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4650,1,1,76.24,16.4,8.09,67.27,3.074805,234.4231332,168,1,0,0,0,4.597,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4650,2,1,76.24,16.4,8.09,67.27,3.074805,234.4231332,168,0,1,0,0,3.027,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4651,1,1,48.81,43.69,10.07,65.43,8.220939,194.88402841,168,0,0,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4651,2,1,48.81,43.69,10.07,65.43,8.220939,194.88402841,168,1,0,0,0,0.881,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4652,1,5,50.74,26.57,12.82,77.87,2.755854,73.9633989922252,168,0,0,0,0,1.2,1,1,0,1,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4652,2,5,50.74,26.57,12.82,77.87,2.755854,73.9633989922252,168,1,0,0,0,3.874,1,1,0,1,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4653,1,2,51.73,30.88,22.55,62.84,2.621827,118.86708844,168,0,0,0,0,4.2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4653,2,5,51.73,30.88,22.55,62.84,2.621827,118.86708844,168,1,0,0,0,0.973,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4654,1,1,13.38,70.2,11.12,73.3,3.162135,42.3093663,168,1,0,0,0,1.22,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4655,1,7,54.54,27.44,8.9,77.12,2.882472,100.1100231,168,0,0,0,0,4.8,1,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4655,2,5,54.54,27.44,8.9,77.12,2.882472,100.1100231,168,0,0,0,1,0.778,1,1,0,0,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4656,1,5,68.21,45.19,7.14,47.46,2.533298,98.55622858,168,0,0,0,0,5.4,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4657,1,2,62.48,42.69,2.96,59.87,6.61933,247.46573456,168,0,0,0,0,4,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4658,1,1,49.96,20.73,3.63,93.68,2.929597,135.1126432,168,1,0,0,0,3.302,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4658,2,1,49.96,20.73,3.63,93.68,2.929597,135.1126432,168,0,1,0,0,0.194,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4658,3,2,49.96,20.73,3.63,93.68,2.929597,135.1126432,168,0,0,1,0,3.474,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4659,1,3,37.99,67.42,8.48,54.11,3.087982,39.82243618,168,0,0,0,1,1.561,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
4660,1,2,69.28,40.31,7.38,51.03,2.859445,156.7623454,168,0,0,0,0,4.5,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4661,1,1,63.36,20.74,18.46,65.44,8.797326,292.1585926,168,0,0,0,0,4.5,0,1,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4661,2,1,63.36,20.74,18.46,65.44,8.797326,292.1585926,168,1,0,0,0,1.836,0,1,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4662,1,5,8.99,59.77,16.67,82.57,3.241647,29.14240653,168,1,0,0,0,0.899,0,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4663,1,2,3.02,44.36,8.56,112.06,2.971675,8.9744585,168,0,0,1,0,3.866,0,1,0,0,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4664,1,5,53.29,35.28,12.75,66.68,3.050015,162.53529935,168,0,1,0,0,0.701,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4665,1,1,44.66,54.72,8.53,60.09,11.527365,253.91210824,168,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4666,1,1,70.67,22.7,10.14,64.49,3.385699,183.35734149,168,0,0,0,0,4.5,1,0,1,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4667,1,5,17.89,51.05,7.35,91.71,3.134184,40.38055176,168,1,0,0,0,1.614,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4668,1,1,67.93,19.47,9.34,71.26,1.629125,110.66644244,168,0,0,0,0,3.6,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4668,2,5,67.93,19.47,9.34,71.26,1.629125,110.66644244,168,1,0,0,0,3.193,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4669,1,5,43.19,24.31,10.94,89.56,3.147058,28.72143502,168,1,0,0,0,4.319,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4670,1,2,61.17,39.4,4.51,62.92,2.62044,121.85231117,168,0,0,0,0,4.8,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4670,2,5,61.17,39.4,4.51,62.92,2.62044,121.85231117,168,1,0,0,0,1.312,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4671,1,7,103.27,14.36,5.78,44.59,1.205207,114.10171954,168,1,0,0,0,2.327,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4672,1,7,29.58,52.05,11.87,74.5,2.980467,88.16221386,168,1,0,0,0,2.958,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4673,1,5,8.63,89.16,9.74,60.47,3.08967,26.6638521,168,1,0,0,0,0.863,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4674,1,1,29.44,48.63,9.67,80.26,2.997982,17.9144362338461,168,1,0,0,0,2.944,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4675,1,7,55.65,31.12,8.46,72.77,2.631771,85.28807355,168,0,0,0,0,4,1,0,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4676,1,2,50.37,43.13,10.68,63.82,3.606642,71.4893532853957,168,0,0,0,0,4,1,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4677,1,5,53.32,16.83,5.7,92.15,3.238531,152.88850048,168,1,0,0,0,4.332,1,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4678,1,1,45.58,36.5,9.1,76.82,6.949656,158.43532204,168,0,0,0,0,4,0,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4678,2,1,45.58,36.5,9.1,76.82,6.949656,158.43532204,168,1,0,0,0,0.558,0,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4679,1,2,58.33,29.2,8.39,72.08,3.012011,170.64059333,168,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4680,1,5,20.67,48.01,17.09,82.23,3.132357,13.4386763328571,168,1,0,0,0,2.06,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4680,2,2,20.67,48.01,17.09,82.23,3.132357,13.4386763328571,168,0,0,0,1,2.442,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4681,1,2,43.52,43.47,13.96,67.05,3.152224,77.9719287771429,168,0,0,0,0,2.4,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4681,2,7,43.52,43.47,13.96,67.05,3.152224,77.9719287771429,168,1,0,0,0,1.586,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4682,1,1,66.83,17.21,13.28,70.68,10.993851,451.84907444,168,0,1,0,0,1.533,1,0,1,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4683,1,4,84.11,15.87,14.05,53.97,1.626541,136.80840008,168,0,0,0,0,4,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
4683,2,3,84.11,15.87,14.05,53.97,1.626541,136.80840008,168,1,0,0,0,4.333,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
4684,1,1,69.18,28.37,12.46,57.99,3.500343,184.01376652,168,0,0,0,0,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4684,2,1,69.18,28.37,12.46,57.99,3.500343,184.01376652,168,1,0,0,0,2.908,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4684,3,1,69.18,28.37,12.46,57.99,3.500343,184.01376652,168,0,1,0,0,0.01,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4685,1,5,100.68,9.88,9.07,48.37,2.617357,193.719964444444,168,0,0,0,0,4.5,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4685,2,5,100.68,9.88,9.07,48.37,2.617357,193.719964444444,168,1,0,0,0,3.142,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4685,3,5,100.68,9.88,9.07,48.37,2.617357,193.719964444444,168,0,1,0,0,2.426,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
4686,1,1,70.81,17.52,10.1,69.57,13.251996,462.01383755,168,0,0,0,0,5,0,1,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4686,2,1,70.81,17.52,10.1,69.57,13.251996,462.01383755,168,0,1,0,0,0.462,0,1,0,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
